372,42,58
373,41,59
374,52,48
375,49,51
376,42,58
377,44,56
378,42,58
379,48,52
380,51,49
381,50,50
382,48,52
383,50,50
384,46,54
385,47,53
386,45,55
387,46,54
388,44,56
389,45,55
390,51,49
391,54,46
392,51,49
393,50,50
394,48,52
395,46,54
396,53,47
397,51,49
398,55,45
399,51,49
400,48,52
401,48,52
402,53,47
403,49,51
404,48,52
405,45,55
406,42,58
407,47,53
408,42,58
409,41,59
410,37,63
411,33,67
412,46,54
413,39,61
414,42,58
415,40,60
416,51,49
417,50,50
418,48,52
419,48,52
420,40,60
421,42,58
422,43,57
423,41,59
424,42,58
425,39,61
426,41,59
427,45,55
428,48,52
429,48,52
430,45,55
431,50,50
432,46,54
433,46,54
434,46,54
435,50,50
436,46,54
437,41,59
438,46,54
439,51,49
440,50,50
441,56,44
442,55,45
443,55,45
444,52,48
445,45,55
446,50,50
447,45,55
448,52,48
449,49,51
450,43,57
451,55,45
452,49,51
453,47,53
454,47,53
455,53,47
456,54,46
457,44,56
458,46,54
459,41,59
460,45,55
461,49,51
462,44,56
463,37,63
464,40,60
465,45,55
466,48,52
467,51,49
468,49,51
469,45,55
470,43,57
471,39,61
472,46,54
473,46,54
474,49,51
475,44,56
476,42,58
477,45,55
478,41,59
479,48,52
480,53,47
481,54,46
482,47,53
483,44,56
484,49,51
485,48,52
486,45,55
487,48,52
488,43,57
489,49,51
490,48,52
491,46,54
492,40,60
493,44,56
494,47,53
495,44,56
496,47,53
497,44,56
498,37,63
499,43,57
500,49,51
